,Year,State,Parks and recreation,Insurance trust expenditure,Water supply,Judicial and legal,Correction,Unemployment compensation,Highways,Education,Financial administration,Other insurance trust,Electric power,Housing and community development,Interest on general debt,Libraries,Miscellaneous commercial activities,Solid waste management,Workers' compensation,Public welfare,Natural resources,Other governmental administration,General public buildings,Sewerage,Employee retirement,Health,Protective inspection and regulation,Parking facilities,Air transportation (airports),Utility expenditure,Gas supply,Sea and inland port facilities,Fire protection,Transit,Other and unallocable,Hospitals,Police protection,Employment security administration,Veterans' services,Liquor store expenditure,Total
99,2019,Oklahoma,0.014520894230156784,0.06864325890033848,0.025664599851447277,0.008530391078198814,0.018791863672361672,0.005153347724756562,0.06754110916121844,0.2704494519960722,0.012339811410525309,0.0,0.025397450917405417,0.015604354438050704,0.011527882008631706,0.0034580232523430243,0.0010986878181804933,0.006527076688351607,0.0,0.17033294988322312,0.004463844436089029,0.008768779438281298,0.0012069515275629308,0.009119716542755316,0.06348991117558192,0.027578291644663498,0.004040182782647022,0.0002775346968605243,0.0035520761394071503,0.05457347959876675,0.0006853392998451311,0.0002328444447317274,0.01531302047590664,0.0028260895300689258,0.017756870357621517,0.03186981472936966,0.026495485086177745,0.0018140707815639976,0.0003545442808376115,0.0,41306547
100,2019,New Hampshire,0.007626214391294067,0.06124395224013955,0.008828942571243871,0.012370699583525862,0.015310918429502846,0.003106426925959627,0.05256478494331657,0.3019663105204214,0.04192412555888946,0.0,0.00041026309478748625,0.015740956595390068,0.02952111740849643,0.004081115113474093,0.00029028968808028345,0.009043056457270946,0.0,0.17242434573063178,0.00421550204031385,0.01986085591521118,0.006383587916484583,0.017542925134087516,0.05813752531417992,0.011568416593345716,0.004863344510426337,0.0012601037383518565,0.0031887302148324733,0.01165531549733329,0.0,7.673284630954002e-05,0.017988630169684036,0.0024161794618339735,0.024989492752714965,0.004828181091745468,0.033898440805274314,0.001597742188220241,9.713459219764821e-05,0.03897763996502876,14361516
101,2019,Nevada,0.04499681160189734,0.08528130295763482,0.03465593411254437,0.015631207189771068,0.023515783584914036,0.008102768081335508,0.05675887653857162,0.21585203027523392,0.009894524939115565,0.0,0.0032374615273777388,0.008898737380440867,0.028898299200298055,0.0042015447820685555,0.000522686313211398,0.0010072637052721534,0.0,0.1352752518985198,0.008967159557502971,0.00868431311611113,0.003281511383004337,0.011951305434859595,0.07717853487629932,0.012773878528349965,0.005964292491505044,0.0003269832375229653,0.013119959696700515,0.047762997634406834,0.0,0.0,0.01722870998027146,0.009869601994484726,0.03131472358309872,0.0324472685553931,0.040671840283569786,0.0017090764379756587,1.735912073706073e-05,0.0,34506356
102,2019,Pennsylvania,0.0061006542467902155,0.08419290824791927,0.009337794456322709,0.011825082961022082,0.020926019717815998,0.009694183932473963,0.06330855588748481,0.25578224508233044,0.011207621275578807,0.0,0.0008324769993055828,0.011821280911652073,0.024362601248893407,0.0013766633280128473,3.931740266888015e-05,0.004996973629667278,0.0007182270784405849,0.19764621109236374,0.004440743783057635,0.009329674919402788,0.007743411149589588,0.016022828125160295,0.07378049723700472,0.032900673970891234,0.0023040086641500095,0.0011473986425320332,0.003748061377425179,0.028201440711787096,0.0028987356462175104,7.157939885376192e-05,0.004701771653581492,0.015132433609941293,0.019822388981807243,0.027113173358946953,0.024570162107358247,0.0005535528934817794,3.844171199765333e-05,0.011310204558070814,180429009
103,2019,Oregon,0.011448866309263214,0.09031821946524818,0.014452103356555134,0.01250041133686102,0.02120681947850365,0.006955199390618924,0.03346945203904896,0.2281626619450602,0.014394588614473774,0.0,0.010786758799943827,0.011647973627166124,0.018830682856267544,0.0036229797566646998,0.0002771164845738249,0.0024238603883298053,0.0034015675526360553,0.17569696396318316,0.010318399642380257,0.01155523454543685,0.0037047981344077376,0.01612439046829369,0.0799614525219932,0.02630507916438597,0.005834089188954945,0.0004338734862224167,0.006145126480870635,0.04018155713828195,4.287172917673766e-06,0.0018337368296889275,0.017191215791256854,0.014938422292557606,0.03286242601150631,0.043917220020958485,0.021868840085669302,0.0007752975645613481,0.00010838146940186753,0.0063399466258558706,69043168
104,2017,Vermont,0.007086902491438866,0.04852401478315562,0.009899698254917605,0.01020379675514441,0.016283344123677185,0.008066685709354744,0.07076139065766954,0.3183167202030769,0.012761408192939654,0.0,0.01956959218037702,0.0183279335468637,0.015117479387982156,0.0025562270743647733,0.004287834998645631,0.004095639209048568,0.0,0.21067496484870524,0.012432967969060401,0.010816262209508638,0.0028166027629125344,0.008577515815198557,0.040457329073800875,0.043519540982002815,0.004114328115359928,0.0008835699594981406,0.004640040128081305,0.033206840970328014,0.0,0.0,0.008001851355361017,0.003737550535033393,0.01772365890946309,0.0025272708059440874,0.0223481249489516,0.00021976769458727742,0.00043503620802552397,0.007008109139521223,8668244
105,2017,Rhode Island,0.00566911644848322,0.10688337465056923,0.015600059523322576,0.01079478847754499,0.014205345051035299,0.010402180646793512,0.03208228659884857,0.23350071845137135,0.013041313877960016,0.012846057908404263,0.0005030816030001269,0.01801824520999178,0.036683039186209895,0.002787806318788769,0.0004426387924797515,0.00693888873526529,7.944105409557172e-05,0.21054076641078084,0.005378666432828262,0.01526613665849021,0.007323045390049153,0.012017437007131643,0.08355569504127588,0.0171658934066021,0.002012867287262435,0.00017673099183474421,0.005078345443643131,0.024299362017345734,0.0,0.0001838975890552809,0.022396900892924208,0.008196220891023032,0.028549559825570434,0.004163590156908589,0.030582507106931917,0.0026339949161781943,0.0,0.0,14790841
106,2017,New Mexico,0.011811259275532332,0.08551696834941364,0.014790256618412875,0.011469715445933526,0.02568272294530922,0.006379489520697299,0.032658126354626046,0.24588817271476715,0.012100420179004437,0.0,0.006791544702051637,0.0048554860549141834,0.020210012268689154,0.0015504273445596558,0.00019515768655258415,0.007742518287898565,0.0005759261372851727,0.21605386151913775,0.012461951759937596,0.0098224601396325,0.00451608760112944,0.00840472428917263,0.07856155269143117,0.018551457983100733,0.002118808910232041,0.00034511945595557756,0.00310682598513512,0.030631747385716546,0.0029054467087217535,0.0,0.012095092495732847,0.0061444993565302804,0.03225651200223348,0.04803181792567331,0.025247140142527328,0.0003768352617401401,0.00014985450061229025,0.0,27967128
107,2017,Maine,0.0071800381988358095,0.07251508490068254,0.008691755115824826,0.007932123183945402,0.017424842108351726,0.006681163857686026,0.06961557616459792,0.25029942687639845,0.023244878179935997,0.0,0.0010013458251524783,0.021516556837431502,0.01896307913735436,0.0030402205006249505,0.0007140681224092196,0.008364415116209932,0.0,0.2256886923955483,0.010342208895395721,0.010967970687376618,0.006400727779584578,0.015064622671352544,0.06583392104299651,0.019731527595834058,0.003445357530960644,0.00037255114802108827,0.003667957194564308,0.012541897016057152,3.5266106401087496e-06,0.00039159484547767555,0.01181351085444909,0.002845269464439739,0.045518598321798845,0.01327211701519807,0.021656704344269424,0.004749357081247255,1.8197310902961147e-05,0.008489116068444177,14177919
108,2017,North Carolina,0.010668402041721217,0.06017725060072535,0.014358873399189656,0.008166939050191958,0.01890192602481681,0.0020584148590789206,0.04719623638196864,0.2623724229008979,0.013093614545570507,0.0,0.022724183690201613,0.015404669010574988,0.01834419739110132,0.002533681507450372,0.00014795361725695696,0.007273924995836748,0.0,0.14528746250025978,0.0058268201942484315,0.008311912696606963,0.004890499810384842,0.009472224330347338,0.05811883574164643,0.03818267600530187,0.0030646774806583443,0.0003300704716663018,0.005139927239948297,0.04723840103433627,0.001234094937768727,0.0006668458777269974,0.010124083276794513,0.008921249007176273,0.011614194475761013,0.09953058106064439,0.030596405559170436,0.0011051434722442225,6.817167062467426e-05,0.00685303314010093,103356716
109,2017,Kansas,0.011125602172895157,0.05941979581311922,0.019494251423377712,0.009562508066762173,0.01589740253995537,0.005573119506741988,0.05651240501300517,0.2878545245789315,0.010194716505652898,0.0,0.025338405345012065,0.007878436345416037,0.02484209519158976,0.0039422521400389035,0.0008157121634447155,0.004794928871640581,0.0,0.1272753985497167,0.008296625504279814,0.009937195703702927,0.004785020843062426,0.012695291860182239,0.05384667630637723,0.01983056743484863,0.002796086703926912,0.00015202081717843443,0.002972232691282333,0.046913899729988634,0.000860562115292576,0.0,0.01032826969559986,0.0012206808463062796,0.031223539810883875,0.09698828469424454,0.02532884908076213,0.0009544831909269192,0.0003481587438542741,0.0,34113749
110,2017,Louisiana,0.013719601704080127,0.08936700852980052,0.009796773061769534,0.012328884883540092,0.019230437075419833,0.0037132092378550827,0.04040467490632863,0.2219814315993443,0.01377432956882908,0.0005262861528994454,0.009183012190402717,0.011813454438459487,0.025304061815851143,0.003438653289774626,0.0012193080697647455,0.006524909455039334,0.0010459582321609223,0.2032572766986743,0.019316959223499127,0.008963974920223577,0.0025932560568693868,0.011755113995446318,0.08408155490688507,0.012796650863164468,0.002109709760250075,5.2121775951382823e-05,0.006787603205834303,0.024437654115329638,0.0013243064887674967,0.005441369625114845,0.013734734992132219,0.00413356237438989,0.031553588563605274,0.05241045869804872,0.029459928715742986,0.002299900323394052,0.00011828048535725874,0.0,55638933
111,2017,Ohio,0.010263478707446195,0.11567196428441172,0.012423853604756882,0.012084257947446707,0.013721883953251095,0.006248524383098476,0.03990663953190385,0.23626400177377244,0.013633987595218933,0.0,0.0067943468125758995,0.013344083701828227,0.019458591103847647,0.0038180059052253202,0.0004358379038260152,0.003202228793988495,0.005519125473099287,0.18963584025019783,0.0027907341671105186,0.009131367531826024,0.0027875598196682315,0.016958561030212243,0.10390431442821395,0.02405650110952371,0.001949386603980006,0.0005176368694794502,0.002489601019642723,0.0257668593510995,0.0003421946542785465,0.0002220323771403046,0.01343371933772981,0.006206464279488171,0.02117929242750622,0.03343476674012129,0.025375515217256207,0.0008462215090991908,0.00020436184304490655,0.005976257957683978,151212181
112,2017,New Jersey,0.0057836720557735595,0.10237632698888062,0.006080468570588767,0.011324753219103416,0.016175869938230544,0.015158085872667586,0.030616911172598262,0.2926501993504116,0.01050449172741158,0.003967768628269128,0.0010475632322343692,0.010811940890962662,0.02497166323815477,0.0029440438074309606,6.189543249931035e-06,0.006930335831272659,0.0015743981553140655,0.13858596921616717,0.003728035028019972,0.004001196685236477,0.0030401287388808645,0.011898722154848848,0.08167607433262984,0.01584738688227105,0.0035075636482380193,0.0005680809536769834,0.00033542650216313225,0.02982246331804134,0.0,0.0003312574188291349,0.007617827473787228,0.022694431515218206,0.08586810647253806,0.0193995815853685,0.02659281845465772,0.0014554171911600928,0.00010483020571290018,0.0,132643067
113,2017,Nebraska,0.00864492206769864,0.03883733251426377,0.012808221100759123,0.006524566378968714,0.017853798789598488,0.0025220948745012656,0.05378773465768702,0.25395156013632764,0.010872322616344318,0.0,0.12742130875578722,0.008070176181266053,0.011155670534033794,0.002535661986406309,0.00039636091890361217,0.003473492934154434,2.165186145459634e-05,0.0991246506338565,0.011393459326579225,0.0074301624240063905,0.0020877738010602683,0.008837186433595944,0.03629358577830791,0.012282295998087141,0.002132257272830769,0.0002832438222017146,0.0035485457808311837,0.15167024853456976,0.00988993879983385,0.0,0.009019041250717001,0.001550779878189542,0.031195925647091383,0.03557615967664888,0.01731295333368055,0.001453658788107146,4.125651164986386e-05,0.0,28819693
114,2017,Mississippi,0.007019349754883582,0.08122471985057711,0.00968314486131071,0.008134963331258344,0.015291501965323868,0.0025954964600211107,0.05130583077878944,0.2441101587063544,0.014320531256391905,0.0,0.012210875102658723,0.008918342002292102,0.016283947259483535,0.001813892548097081,0.00021208371361244673,0.005674555618805998,0.0,0.1878241763897584,0.009054406867371216,0.0077601933659208686,0.002581357545780281,0.008758524944461133,0.078629223390556,0.012716918083479049,0.002890993851790754,3.5465602876056294e-05,0.0022904745276959293,0.025319630418247127,0.002760578636544272,0.0015819315324556854,0.00875802209604671,0.0006650318177334226,0.01883877215657339,0.11767617183276859,0.022805654559999503,0.00109041199701663,0.0006592342713083125,0.008503432901756286,33807405
